Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
14-01-2008,3100,3148,2965,2977.25,2998.225297,88399,1976,265040118,57999,65.61,183,-122.75
15-01-2008,3037,3037,2880,2903.75,2958.826706,69662,1840,206117786,44715,64.19,157,-133.25
16-01-2008,2900,2905,2798,2842.2,2839.850625,59327,1753,168479818,33789,56.95,107,-57.8
17-01-2008,2888,2914,2740,2849.75,2834.341284,425206,2671,1205178920,372399,87.58,174,-38.25
18-01-2008,2850,2870.05,2780,2819.8,2819.764557,1468240,2507,4140091113,1430879,97.46,90.05,-30.2
21-01-2008,2810,2835,2651,2698.85,2728.262853,178754,2674,487687898,112737,63.07,184,-111.15
22-01-2008,2630,2655,2242,2480.3,2441.353483,200182,2918,488715023,116070,57.98,413,-149.7
23-01-2008,2550,2775,2510,2531.85,2630.041331,262392,2115,690101805,216861,82.65,265,-18.15
24-01-2008,2627,2729,2521,2613.5,2633.730804,27909,1696,73504793,11251,40.31,208,-13.5
25-01-2008,2700,2749.8,2645,2713.35,2713.533796,67996,1503,184509444,34163,50.24,104.8,13.35
28-01-2008,2655,2814.95,2610.2,2781.75,2725.932758,78047,1683,212750874,53691,68.79,204.75,126.75
29-01-2008,2800,2916,2745,2850.5,2844.298215,39505,2215,112364001,9034,22.87,171,50.5
30-01-2008,2850.5,2919.75,2785,2894.05,2878.73258,34141,1591,98282809,12554,36.77,134.75,43.55
31-01-2008,2894,2929,2806.05,2843.5,2835.38921,261237,1400,740708571,231167,88.49,122.95,-50.5
01-02-2008,2850,3008.8,2839,2998.3,2943.329349,42244,2311,124338005,18984,44.94,169.8,148.3
04-02-2008,3000,3051,2990,3015.9,3029.495924,55446,1811,167973431,30063,54.22,61,15.9
05-02-2008,3040,3089.5,3008.05,3069.65,3059.291327,49683,1442,151994771,29003,58.38,81.45,29.65
06-02-2008,2971,3048,2876,2975.85,2977.605244,35622,1760,106068254,14165,39.76,172,4.85
07-02-2008,2980,2995,2881,2927,2962.259541,17870,1085,52935578,4717,26.4,114,-53
08-02-2008,2945,2945,2725,2796.2,2827.956903,58681,1935,165947339,25192,42.93,220,-148.8
11-02-2008,2756,2779,2555.05,2638.4,2635.579885,58741,1853,154816598,26645,45.36,223.95,-117.6
12-02-2008,2675,2699.9,2593,2622.4,2654.141303,24720,991,65610373,9680,39.16,106.9,-52.6
13-02-2008,2679,2760,2626.1,2724.95,2709.386843,45375,1805,122938428,12086,26.64,133.9,45.95
14-02-2008,2751,2900,2740,2862.4,2808.681343,31639,1527,88863869,9958,31.47,160,111.4
15-02-2008,2855,2945,2809.7,2921.35,2900.407765,265484,1874,770011855,229877,86.59,135.3,66.35
18-02-2008,2945,2949,2858,2900.95,2897.830187,12926,738,37457353,3669,28.38,91,-44.05
19-02-2008,2925,2952,2832,2859.5,2929.147396,25842,1148,75695027,10671,41.29,120,-65.5
20-02-2008,2840,2840,2710,2751.65,2770.745104,40185,1741,111342392,15832,39.4,130,-88.35
21-02-2008,2800,2800,2603.05,2648.55,2684.821445,113511,3492,304756767,72942,64.26,196.95,-151.45
22-02-2008,2600.25,2622,2555,2574.1,2578.01048,150293,2444,387456929,117086,77.91,67,-26.15
25-02-2008,2600,2600,2550,2586.7,2568.4348,52086,1298,133779495,22008,42.25,50,-13.3
26-02-2008,2586.7,2624,2555,2574.35,2589.901353,34801,1283,90131157,16402,47.13,69,-12.35
27-02-2008,2610,2708.9,2601,2684.4,2671.754778,59383,2218,158656814,36455,61.39,107.9,74.4
28-02-2008,2710,2810,2694.95,2775.35,2746.367318,83617,2056,229642996,51601,61.71,115.05,65.35
29-02-2008,2705,2815,2702,2802.7,2756.709807,188147,2021,518666680,154910,82.33,113,97.7
03-03-2008,2764,2764,2521.1,2571.35,2661.911489,118561,2864,315598888,84344,71.14,242.9,-192.65
04-03-2008,2571.35,2712,2520,2636.65,2613.056244,101576,4009,265423801,39838,39.22,192,65.3
05-03-2008,2624.95,2810,2581,2755.25,2717.430736,109552,4927,297699972,36497,33.31,229,130.3
07-03-2008,2704,2710.5,2592.2,2629.35,2630.671351,73291,2790,192804534,28448,38.82,118.3,-74.65
10-03-2008,2590,2620,2510,2569.85,2559.67127,112372,2652,287635380,50050,44.54,110,-20.15
11-03-2008,2540,2555,2491,2501.4,2505.256176,159324,3552,399147435,112365,70.53,64,-38.6
12-03-2008,2550,2619,2500,2532.8,2547.791173,84721,3262,215851416,35923,42.4,119,-17.2
13-03-2008,2535,2550,2415.05,2500.9,2492.742616,200370,3839,499470838,128350,64.06,134.95,-34.1
14-03-2008,2501,2519.95,2445,2502.5,2492.758026,110665,2767,275861067,68755,62.13,74.95,1.5
17-03-2008,2450,2450,2180,2225.55,2255.395174,275137,8996,620542662,146966,53.42,270,-224.45
18-03-2008,2225,2380,2130,2202.2,2192.158068,685913,7238,1503629717,572631,83.48,250,-22.8
19-03-2008,2274.95,2355,2150,2212.95,2278.565782,150800,6342,343607720,44570,29.56,205,-62
24-03-2008,2240,2396,2240,2384.05,2345.170749,112856,6404,264666590,31256,27.7,156,144.05
25-03-2008,2384.05,2624.8,2384.05,2589.75,2462.469731,1000474,6550,2463636942,917258,91.68,240.75,205.7
26-03-2008,2595,2715,2580,2660.35,2657.039447,114051,6663,303038006,28631,25.1,135,65.35
27-03-2008,2588.85,2684.8,2588.85,2661.55,2625.194577,3462313,3672,9089245313,3416869,98.69,95.95,72.7
28-03-2008,2670,2690.4,2548,2613.5,2630.658995,897650,7161,2361411047,761419,84.82,142.4,-56.5
31-03-2008,2590,2611,2365,2383.75,2491.9219,275339,7555,686123284,162313,58.95,246,-206.25
01-04-2008,2410,2449,2303,2359.9,2367.574584,78958,5474,186938954,15920,20.16,146,-50.1
02-04-2008,2450,2524.7,2425,2470.25,2478.93838,100584,4264,249341538,37570,37.35,99.7,20.25
03-04-2008,2452.2,2490,2415,2442.9,2452.533005,116468,3156,285641614,57723,49.56,75,-9.3
04-04-2008,2431,2450,2251,2275.95,2319.403115,162770,5700,377529245,89201,54.8,199,-155.05
07-04-2008,2276,2360,2250,2306.4,2312.762118,122628,5803,283609393,32368,26.4,110,30.4
08-04-2008,2316,2332,2280,2309.5,2306.023847,101395,3272,233819288,50281,49.59,52,-6.5
09-04-2008,2295,2448,2280,2407.5,2377.310897,141288,5451,335885502,62007,43.89,168,112.5
10-04-2008,2390,2446,2375,2380.55,2410.211416,249726,2893,601892456,206677,82.76,71,-9.45
11-04-2008,2370,2420,2370,2381.15,2387.9074,130540,2883,311717432,79644,61.01,50,11.15
15-04-2008,2370,2392.9,2295.55,2374.6,2337.852005,155890,5265,364447749,82204,52.73,97.35,4.6
16-04-2008,2392,2420,2340,2384.3,2389.219618,54836,3434,131015247,10900,19.88,80,-7.7
17-04-2008,2410,2530,2399,2487.3,2464.804994,99761,5182,245891411,29293,29.36,131,77.3
21-04-2008,2500,2600.1,2460.1,2484,2510.135412,65356,3448,164052410,22809,34.9,140,-16
22-04-2008,2441,2588,2440.5,2576.75,2537.086173,59624,3179,151271226,16119,27.03,147.5,135.75
23-04-2008,2580,2595,2510,2564.3,2552.345323,28162,1947,71879149,3118,11.07,85,-15.7
24-04-2008,2575,2635,2570,2589.35,2606.682314,49999,2740,130331509,17605,35.21,65,14.35
25-04-2008,2600,2710,2569,2694,2668.980308,90238,4548,240843445,18220,20.19,141,94
28-04-2008,2700,2742,2695,2719.75,2717.275328,66971,2834,181978646,27689,41.34,47,19.75
29-04-2008,2721,2905,2711.15,2881.45,2833.069436,130279,7748,369089453,28737,22.06,193.85,160.45
30-04-2008,2915,2950,2770.1,2804.8,2820.277084,156635,6994,441754101,56071,35.8,179.9,-110.2
02-05-2008,2845.8,2873.9,2759,2773.75,2790.465366,144121,4873,402164659,68347,47.42,114.9,-72.05
05-05-2008,2805,2830,2520,2710.05,2766.227781,79111,4674,218839046,21968,27.77,310,-94.95
06-05-2008,2725,2745,2650,2718.15,2692.208006,114011,4327,306941327,47878,41.99,95,-6.85
07-05-2008,2718,2764.95,2715,2728.75,2734.455741,46138,2532,126162319,7501,16.26,49.95,10.75
08-05-2008,2700,2735,2700,2720.6,2719.218626,58154,1571,158133440,35511,61.06,35,20.6
09-05-2008,2715,2721,2605,2644.7,2672.018688,66621,2648,178012557,22310,33.49,116,-70.3
12-05-2008,2615,2714,2611,2698.5,2677.330982,56849,3653,152203589,9880,17.38,103,83.5
13-05-2008,2725,2738,2619.8,2658.2,2677.781031,50724,2701,135827765,9502,18.73,118.2,-66.8
14-05-2008,2620,2770,2620,2731.1,2726.344392,55280,3280,150712318,7822,14.15,150,111.1
